中国,甘肃省,平凉市,泾川县,35.35411451150438,107.44140503867852
中国,甘肃省,平凉市,灵台县,35.07447817959143,107.40960562376164
中国,甘肃省,平凉市,静宁县,35.434011745998575,105.67756247250772
中国,甘肃省,白银市,,36.54668170616305,104.171240903737
中国,甘肃省,白银市,会宁县,35.96348174384388,105.10186095322194
中国,甘肃省,白银市,平川区,36.69035049092644,104.9456089653551
中国,甘肃省,白银市,景泰县,37.14607896393005,104.06166772083874
中国,甘肃省,白银市,白银区,36.501821828710106,104.20564932849952
中国,甘肃省,白银市,靖远县,36.74910343242673,104.73232686761698
中国,甘肃省,庆阳市,,35.72680075452996,107.6442270867326
中国,甘肃省,庆阳市,华池县,36.44447197271538,108.03431226296102
中国,甘肃省,庆阳市,合水县,36.01425986023682,108.31734058050957
中国,甘肃省,庆阳市,宁县,35.571366266825585,108.11417335802606
中国,甘肃省,庆阳市,庆城县,36.04613755505348,107.68254775923158
中国,甘肃省,庆阳市,正宁县,35.4147316575918,108.37808719082854
中国,甘肃省,庆阳市,环县,36.61678863894888,107.07217218514442
中国,甘肃省,庆阳市,西峰区,35.677201418545835,107.67367365977508
中国,甘肃省,庆阳市,镇原县,35.78795389232694,107.1772265265292
中国,甘肃省,定西市,,35.586056241828416,104.62663760066474
中国,甘肃省,定西市,临洮县,35.5310787016425,103.912015154841
中国,甘肃省,定西市,安定区,35.644415174265774,104.63762366893054
中国,甘肃省,定西市,岷县,34.42964440344432,104.24672610096584
中国,甘肃省,定西市,渭源县,35.13948068183905,104.14632784194748
中国,甘肃省,定西市,漳县,34.7267505347014,104.36540253683236
中国,甘肃省,定西市,通渭县,35.21347376285099,105.19397766216412
中国,甘肃省,定西市,陇西县,35.111801691090896,104.63291319296265
中国,甘肃省,金昌市,,38.51607179953174,102.20812626259014
中国,甘肃省,金昌市,永昌县,38.4334096654667,102.03431627621974
中国,甘肃省,金昌市,金川区,38.49217166825879,102.32867993808064
中国,天津市,天津市,,39.14392990331008,117.21081309155257
中国,天津市,天津市,东丽区,39.13960464277469,117.41478234324516
中国,天津市,天津市,北辰区,39.25913062597893,117.18060609828127
中国,天津市,天津市,南开区,39.11698728552219,117.16272794945208
中国,天津市,天津市,和平区,39.12480884470283,117.20281365402629
中国,天津市,天津市,宁河区,39.39042157005324,117.63123582919582
中国,天津市,天津市,宝坻区,39.61554400413299,117.41142059078038
中国,天津市,天津市,武清区,39.457042575494015,117.0345779137272
中国,天津市,天津市,河东区,39.12662568466626,117.2616931652718
中国,天津市,天津市,河北区,39.17314893392419,117.2202967650772
中国,天津市,天津市,河西区,39.08449373961522,117.23616545061846
中国,天津市,天津市,津南区,38.96979053272527,117.39290995971812
中国,天津市,天津市,滨海新区,39.05917663803484,117.64628627057448
中国,天津市,天津市,红桥区,39.17062133122504,117.16221680791986
中国,天津市,天津市,蓟州区,40.00945631195096,117.4703419157112
中国,天津市,天津市,西青区,39.03506461148468,117.126201346647
中国,天津市,天津市,静海区,38.83751080460669,116.98682530718416
中国,贵州省,贵阳市,,26.62990674144093,106.7091770961758
中国,贵州省,贵阳市,乌当区,26.688326312940774,106.7334496703696
中国,贵州省,贵阳市,云岩区,26.60352465030005,106.71791401556294
中国,贵州省,贵阳市,修文县,26.931538038107075,106.59059273500316
中国,贵州省,贵阳市,南明区,26.54141327227778,106.72417349818495
中国,贵州省,贵阳市,开阳县,27.07542730785657,107.04688065584988
中国,贵州省,贵阳市,息烽县,27.150807565920672,106.68198036543086
中国,贵州省,贵阳市,清镇市,26.68862111057054,106.35381440325908
中国,贵州省,贵阳市,白云区,26.71973739528962,106.686742814377
中国,贵州省,贵阳市,花溪区,26.397916934770045,106.66527322286508
中国,贵州省,贵阳市,观山湖区,26.65032873208084,106.59533224013605
中国,贵州省,六盘水市,,26.59186606031868,104.85208676006856
中国,贵州省,六盘水市,六枝特区,26.235865065305603,105.38303367540487
中国,贵州省,六盘水市,水城县,26.430546898236457,104.93035685318732
中国,贵州省,六盘水市,盘州市,25.81950647214235,104.6428801455798
中国,贵州省,六盘水市,钟山区,26.731157002931774,104.76254690076335
中国,贵州省,遵义市,,27.69996137707625,106.93126031648453
中国,贵州省,遵义市,习水县,28.357319781327647,106.35892584856514
中国,贵州省,遵义市,仁怀市,27.839203217967363,106.34790800681397
中国,贵州省,遵义市,余庆县,27.394794444136235,107.7093600311469
中国,贵州省,遵义市,凤冈县,27.92882687745546,107.77157370194742
中国,贵州省,遵义市,务川仡佬族苗族自治县,28.661403914202086,107.9199346016455
中国,贵州省,遵义市,播州区,27.634108765720743,106.87453374646408
中国,贵州省,遵义市,桐梓县,28.414479762728305,106.88633093203087
中国,贵州省,遵义市,正安县,28.50663918814419,107.41277345699746
中国,贵州省,遵义市,汇川区,27.88759018412127,107.00310975555702
中国,贵州省,遵义市,湄潭县,27.7648733707827,107.49167985382512
中国,贵州省,遵义市,红花岗区,27.67044502883699,106.92265113614084
中国,贵州省,遵义市,绥阳县,28.14636534796167,107.2035422055225
中国,贵州省,遵义市,赤水市,28.493333651298947,105.92051307621384
中国,贵州省,遵义市,道真仡佬族苗族自治县,28.93415434252415,107.6168648080224
中国,贵州省,安顺市,,26.228594577737493,105.92826996575766
中国,贵州省,安顺市,关岭布依族苗族自治县,25.86219043797568,105.56872665251696
中国,贵州省,安顺市,平坝区,26.44375119639735,106.28653433135008
中国,贵州省,安顺市,普定县,26.34574755106708,105.7426931188555
中国,贵州省,安顺市,紫云苗族布依族自治县,25.700614716072256,106.18836244554184
中国,贵州省,安顺市,西秀区,26.19737677286725,106.06001697390352
中国,贵州省,安顺市,镇宁布依族苗族自治县,25.84435300586064,105.83355264868813
中国,贵州省,黔东南苗族侗族自治州,,26.58399176654161,107.98535257274064
中国,贵州省,黔东南苗族侗族自治州,三穗县,26.940229768581155,108.76221698278708
中国,贵州省,黔东南苗族侗族自治州,丹寨县,26.181958090008425,107.97590096148996
中国,贵州省,黔东南苗族侗族自治州,从江县,25.639226356603704,108.67765003920888
中国,贵州省,黔东南苗族侗族自治州,凯里市,26.5722478815138,108.13759253967166
中国,贵州省,黔东南苗族侗族自治州,剑河县,26.51259740378684,108.59238135311055
中国,贵州省,黔东南苗族侗族自治州,台江县,26.67640473508596,108.17122222337647
中国,贵州省,黔东南苗族侗族自治州,天柱县,26.863783795336232,109.07165222558812
中国,贵州省,黔东南苗族侗族自治州,岑巩县,27.440109779328672,108.9578198497068
中国,贵州省,黔东南苗族侗族自治州,施秉县,26.933446280707862,108.33757852240883
中国,贵州省,黔东南苗族侗族自治州,榕江县,26.250544367068528,108.4378240274562
中国,贵州省,黔东南苗族侗族自治州,锦屏县,26.4976091377369,109.15647562164526
中国,贵州省,黔东南苗族侗族自治州,镇远县,26.912627316255467,108.48422420194775
中国,贵州省,黔东南苗族侗族自治州,雷山县,26.45419680619502,108.1339874600002
中国,贵州省,黔东南苗族侗族自治州,麻江县,26.512050397343632,107.79954768993204
中国,贵州省,黔东南苗族侗族自治州,黄平县,26.80237271254205,108.088920370885
中国,贵州省,黔东南苗族侗族自治州,黎平县,25.78590854858026,109.26734179273356
中国,贵州省,黔南布依族苗族自治州,,26.26453599744225,107.52320511005809
中国,贵州省,黔南布依族苗族自治州,三都水族自治县,26.09676561798542,107.84263500353444
中国,贵州省,黔南布依族苗族自治州,平塘县,25.85044612960732,107.37217138776546
中国,贵州省,黔南布依族苗族自治州,惠水县,25.98299665897004,106.72222309186084
中国,贵州省,黔南布依族苗族自治州,独山县,25.636840589582597,107.56375230977896
中国,贵州省,黔南布依族苗族自治州,瓮安县,27.18941290668901,107.56299052209854
中国,贵州省,黔南布依族苗族自治州,福泉市,26.575584764946388,107.35095772349324
中国,贵州省,黔南布依族苗族自治州,罗甸县,25.52691273839403,106.92787747759616
中国,贵州省,黔南布依族苗族自治州,荔波县,25.597752027122574,107.79056706026007
中国,贵州省,黔南布依族苗族自治州,贵定县,26.26217650250774,107.1618322543681
中国,贵州省,黔南布依族苗族自治州,都匀市,25.9763726663138,107.2165725667032
中国,贵州省,黔南布依族苗族自治州,长顺县,26.000476134172008,106.40419817263552
中国,贵州省,黔南布依族苗族自治州,龙里县,26.517641813810062,107.00653768938196
中国,贵州省,黔西南布依族苗族自治州,,25.095148055926884,104.9005577982516
中国,贵州省,黔西南布依族苗族自治州,兴义市,25.30571509502212,104.67159283909427
中国,贵州省,黔西南布依族苗族自治州,兴仁市,25.095148055926884,104.9005577982516
中国,贵州省,黔西南布依族苗族自治州,册亨县,24.94004760996158,105.79746392760984
中国,贵州省,黔西南布依族苗族自治州,安龙县,24.950885976914176,105.3485513796625
中国,贵州省,黔西南布依族苗族自治州,普安县,25.79007116128849,104.98142658396348
中国,贵州省,黔西南布依族苗族自治州,晴隆县,25.697662011038943,105.19013699964124
中国,贵州省,黔西南布依族苗族自治州,望谟县,24.93669456980866,106.13757227493576
中国,贵州省,黔西南布依族苗族自治州,贞丰县,25.4389797133871,105.63574297483798
中国,贵州省,毕节市,,27.40856213133089,105.33332337116843
中国,贵州省,毕节市,七星关区,27.464053316004616,105.42355760083844
中国,贵州省,毕节市,大方县,27.253059626031487,105.73720221998492
中国,贵州省,毕节市,威宁彝族回族苗族自治县,27.225752486589084,103.81208649183448
中国,贵州省,毕节市,纳雍县,26.795102083008494,105.26868668571372
中国,贵州省,毕节市,织金县,26.61533337340333,105.73204873020812
中国,贵州省,毕节市,赫章县,27.01779419107857,104.69934176578
中国,贵州省,毕节市,金沙县,27.471542677861745,106.2268521592366
中国,贵州省,毕节市,黔西县,27.086384569459483,106.1405027568135
中国,贵州省,铜仁市,,27.674902690624183,109.16855802826
中国,贵州省,铜仁市,万山区,27.546566730898384,109.11781910744388
中国,贵州省,铜仁市,印江土家族苗族自治县,27.986045252865026,108.5283015380524
中国,贵州省,铜仁市,德江县,28.30284362728016,108.06756938624274
中国,贵州省,铜仁市,思南县,27.856658927234665,108.19797894198268
中国,贵州省,铜仁市,松桃苗族自治县,28.127826037754648,109.00909691582736
中国,贵州省,铜仁市,江口县,27.724453754255176,108.84514335855874
中国,贵州省,铜仁市,沿河土家族自治县,28.642296722444048,108.33962765519172
中国,贵州省,铜仁市,玉屏侗族自治县,27.33780267450654,109.00175995257705
中国,贵州省,铜仁市,石阡县,27.496152657798245,108.14106368738145
中国,贵州省,铜仁市,碧江区,27.716136520691244,109.19370501854442
中国,青海省,果洛藏族自治州,,34.48048458460962,100.22372276899289
中国,青海省,果洛藏族自治州,久治县,33.4739029516077,101.0055082878432
中国,青海省,果洛藏族自治州,玛多县,34.79757019550985,98.2444767886261
中国,青海省,果洛藏族自治州,玛沁县,34.50401708705344,99.79426160691884
中国,青海省,果洛藏族自治州,班玛县,32.909735756428795,100.55042865772477
中国,青海省,果洛藏族自治州,甘德县,34.02180757360154,100.14784230839614
中国,青海省,果洛藏族自治州,达日县,33.48269686424762,99.4108094971021
中国,青海省,海东市,,36.31274335417832,102.37668874251844
中国,青海省,海东市,乐都区,36.53526645107897,102.45288779665668
中国,青海省,海东市,互助土族自治县,36.83096012587959,102.25718820705195
中国,青海省,海东市,化隆回族自治县,36.06366867814052,102.19192348837784
中国,青海省,海东市,平安区,36.410605515699,102.00299964296364
中国,青海省,海东市,循化撒拉族自治县,35.70370031380951,102.41213008566822
中国,青海省,海东市,民和回族土族自治县,36.33468148465292,102.7832955602826
中国,青海省,海北藏族自治州,,36.96065410108381,100.8798021744774
中国,青海省,海北藏族自治州,刚察县,37.55687686689695,99.98838263843496
中国,青海省,海北藏族自治州,海晏县,37.114748322371895,100.84335509133884
中国,青海省,海北藏族自治州,祁连县,38.3279489359692,99.71126292268252
中国,青海省,海北藏族自治州,门源回族自治县,37.4583844647504,101.73134392348553
中国,青海省,海南藏族自治州,,36.284363803805,100.6240660940972
中国,青海省,海南藏族自治州,共和县,36.53834236481261,100.06487566684493
中国,青海省,海南藏族自治州,兴海县,35.54029982536981,99.73330902900008
中国,青海省,海南藏族自治州,同德县,35.06840114926554,100.60173869991644
中国,青海省,海南藏族自治州,贵南县,35.69808620773692,100.88461043180494
中国,青海省,海南藏族自治州,贵德县,36.01050337488741,101.41576189108152
中国,青海省,海西蒙古族藏族自治州,,37.373799070589904,97.34262541533312
中国,青海省,海西蒙古族藏族自治州,乌兰县,36.90236689636425,98.67263059972896
中国,青海省,海西蒙古族藏族自治州,大柴旦行政委员会,,
中国,青海省,海西蒙古族藏族自治州,天峻县,38.05175338837479,98.4965123041444
中国,青海省,海西蒙古族藏族自治州,德令哈市,37.34459706883375,97.10242750502012
中国,青海省,海西蒙古族藏族自治州,格尔木市,34.22871143965077,92.24819383428309
中国,青海省,海西蒙古族藏族自治州,茫崖市,37.373799070589904,97.34262541533312
中国,青海省,海西蒙古族藏族自治州,都兰县,36.16006704080509,97.1544346865371
中国,青海省,玉树藏族自治州,,33.00623990972234,97.0133161374136
中国,青海省,玉树藏族自治州,囊谦县,32.178288570852104,96.13702601048848
中国,青海省,玉树藏族自治州,曲麻莱县,34.87686539183275,95.14084587534283
中国,青海省,玉树藏族自治州,杂多县,33.065763568805124,94.30131455018966
中国,青海省,玉树藏族自治州,治多县,34.88443857160681,92.6086418640131
中国,青海省,玉树藏族自治州,玉树市,32.90657462992216,96.71235011948724
中国,青海省,玉树藏族自治州,称多县,33.93517184221153,97.001973841494
中国,青海省,西宁市,,36.64073861195797,101.76792098980276
中国,青海省,西宁市,城东区,36.602116754388206,101.83186471159732
中国,青海省,西宁市,城中区,36.60664870840677,101.777361102746
中国,青海省,西宁市,城北区,36.6863678475424,101.71266361279802
中国,青海省,西宁市,城西区,36.63163568676942,101.72760342156504
中国,青海省,西宁市,大通回族土族自治县,37.12068844745324,101.49047766775116
中国,青海省,西宁市,湟中区,,
中国,青海省,西宁市,湟源县,36.63635479506826,101.16317752227997
中国,青海省,黄南藏族自治州,,35.52285155172832,102.00760030834483
中国,青海省,黄南藏族自治州,同仁县,35.426828765428745,102.07844901847892
中国,青海省,黄南藏族自治州,尖扎县,35.918696822501545,101.84975385180168
中国,青海省,黄南藏族自治州,河南蒙古族自治县,34.511389737869216,101.55630729532685
中国,青海省,黄南藏族自治州,泽库县,35.13921692440377,101.43544631680756
中国,陕西省,渭南市,,34.5023579758288,109.48393269657976
中国,陕西省,渭南市,临渭区,34.55352011626837,109.564746256153
中国,陕西省,渭南市,华州区,34.42045403297306,109.82852431434368
中国,陕西省,渭南市,华阴市,34.532717876993104,110.05818818765898
中国,陕西省,渭南市,合阳县,35.20838818729636,110.19110357565768
中国,陕西省,渭南市,大荔县,34.79684037464939,110.01194954265355
中国,陕西省,渭南市,富平县,34.87942351179395,109.23593971497952
中国,陕西省,渭南市,潼关县,34.507137056056706,110.29554551612549
中国,陕西省,渭南市,澄城县,35.222564490705444,109.9016051760137
中国,陕西省,渭南市,白水县,35.271645917395304,109.57016614349784
中国,陕西省,渭南市,蒲城县,34.96769665054483,109.62824611949353
中国,陕西省,渭南市,韩城市,35.5827821383094,110.39377368099407
中国,陕西省,商洛市,,33.87390739508516,109.93420815379513
中国,陕西省,商洛市,丹凤县,33.68455364261314,110.44379951579305
中国,陕西省,商洛市,商南县,33.411702755167845,110.76653283748148
中国,陕西省,商洛市,商州区,33.89548490371137,109.8732705368618
中国,陕西省,商洛市,山阳县,33.42768439768105,109.98131923575735
中国,陕西省,商洛市,柞水县,33.695399655075164,109.28054880135652
